#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,2053,5.1100,9.50E+02,-5.97E-02,-1.23E-02,-1.99E+00,1.16E+00,-4.41E-02,1,0,0,FF
AA55,1,2,2054,5.1100,9.50E+02,-5.97E-02,-1.27E-02,-1.91E+00,1.17E+00,-4.15E-02,1,0,0,FF
AA55,1,2,2055,5.1100,9.50E+02,-5.97E-02,-1.31E-02,-1.83E+00,1.17E+00,-3.88E-02,1,0,0,FF
AA55,1,2,2056,5.1100,9.51E+02,-5.98E-02,-1.35E-02,-1.75E+00,1.18E+00,-3.61E-02,1,0,0,FF
AA55,1,2,2057,5.1200,9.51E+02,-5.98E-02,-1.39E-02,-1.67E+00,1.19E+00,-3.34E-02,1,0,0,FF
AA55,1,2,2058,5.1200,9.52E+02,-5.98E-02,-1.43E-02,-1.59E+00,1.19E+00,-3.07E-02,1,0,0,FF
AA55,1,2,2059,5.1200,9.52E+02,-5.98E-02,-1.47E-02,-1.52E+00,1.20E+00,-2.79E-02,1,1,0,FF
AA55,1,2,2060,5.1200,9.53E+02,-5.98E-02,-1.51E-02,-1.45E+00,1.21E+00,-2.51E-02,1,1,0,FF
AA55,1,2,2070,5.1500,9.58E+02,-5.99E-02,-1.87E-02,-8.78E-01,1.29E+00,2.77E-03,1,1,0,FF
AA55,1,2,2071,5.1500,9.58E+02,-5.99E-02,-1.90E-02,-8.32E-01,1.30E+00,5.49E-03,1,1,0,FF
AA55,1,2,2072,5.1500,9.59E+02,-5.99E-02,-1.93E-02,-7.86E-01,1.30E+00,8.17E-03,1,1,0,FF
AA55,1,2,2072,5.1500,9.59E+02,-5.99E-02,-1.93E-02,-7.86E-01,1.30E+00,8.17E-03,1,1,0,FF
AA55,1,2,2073,5.1600,9.59E+02,-5.99E-02,-1.96E-02,-7.42E-01,1.31E+00,1.08E-02,1,1,0,FF
AA55,1,2,2074,5.1600,9.60E+02,-5.99E-02,-1.99E-02,-6.99E-01,1.32E+00,1.34E-02,1,0,0,FF
AA55,1,2,2075,5.1600,9.60E+02,-5.99E-02,-2.01E-02,-6.56E-01,1.32E+00,1.60E-02,1,0,0,FF
AA55,1,2,2076,5.1600,9.61E+02,-5.99E-02,-2.04E-02,-6.12E-01,1.33E+00,1.84E-02,1,0,0,FF
AA55,1,2,2086,5.1900,9.65E+02,-5.99E-02,-2.26E-02,-1.38E-01,1.36E+00,3.96E-02,1,0,0,FF
AA55,1,2,2087,5.1900,9.66E+02,-5.99E-02,-2.27E-02,-8.66E-02,1.36E+00,4.13E-02,1,0,0,FF
AA55,1,2,2088,5.1900,9.66E+02,-5.99E-02,-2.29E-02,-3.48E-02,1.36E+00,4.29E-02,1,0,0,FF
AA55,1,2,2089,5.2000,9.67E+02,-5.99E-02,-2.30E-02,1.74E-02,1.36E+00,4.45E-02,1,0,0,FF
AA55,1,2,2090,5.2000,9.67E+02,-5.98E-02,-2.31E-02,6.99E-02,1.37E+00,4.60E-02,1,0,0,FF
AA55,1,2,2091,5.2000,9.68E+02,-5.98E-02,-2.33E-02,1.22E-01,1.37E+00,4.74E-02,1,0,0,FF
AA55,1,2,2092,5.2000,9.68E+02,-5.98E-02,-2.34E-02,1.75E-01,1.36E+00,4.88E-02,1,1,0,FF
AA55,1,2,2102,5.2300,9.73E+02,-5.99E-02,-2.40E-02,7.38E-01,1.35E+00,6.00E-02,1,1,0,FF
AA55,1,2,2103,5.2300,9.74E+02,-5.99E-02,-2.41E-02,8.02E-01,1.35E+00,6.10E-02,1,1,0,FF
AA55,1,2,2104,5.2300,9.74E+02,-5.99E-02,-2.41E-02,8.66E-01,1.35E+00,6.20E-02,1,1,0,FF
AA55,1,2,2105,5.2400,9.74E+02,-5.99E-02,-2.41E-02,9.31E-01,1.35E+00,6.29E-02,1,1,0,FF
AA55,1,2,2106,5.2400,9.75E+02,-5.99E-02,-2.42E-02,9.97E-01,1.35E+00,6.39E-02,1,1,0,FF
AA55,1,2,2107,5.2400,9.75E+02,-5.99E-02,-2.42E-02,1.06E+00,1.35E+00,6.47E-02,1,0,0,FF
AA55,1,2,2108,5.2400,9.76E+02,-5.99E-02,-2.42E-02,1.13E+00,1.35E+00,6.56E-02,1,0,0,FF
AA55,1,2,2121,5.2800,9.82E+02,-6.03E-02,-2.41E-02,1.70E+00,1.35E+00,7.72E-02,1,0,0,FF
AA55,1,2,2122,5.2800,9.83E+02,-6.03E-02,-2.41E-02,1.68E+00,1.35E+00,7.81E-02,1,0,0,FF
AA55,1,2,2123,5.2800,9.83E+02,-6.04E-02,-2.41E-02,1.64E+00,1.36E+00,7.91E-02,1,0,0,FF
AA55,1,2,2124,5.2800,9.84E+02,-6.04E-02,-2.41E-02,1.59E+00,1.36E+00,7.99E-02,1,0,0,FF
AA55,1,2,2137,5.3200,9.90E+02,-6.12E-02,-2.39E-02,3.40E-01,1.36E+00,8.39E-02,1,1,0,FF
AA55,1,2,2138,5.3200,9.90E+02,-6.13E-02,-2.39E-02,2.27E-01,1.36E+00,8.33E-02,1,1,0,FF
AA55,1,2,2139,5.3200,9.91E+02,-6.14E-02,-2.38E-02,1.16E-01,1.36E+00,8.26E-02,1,1,0,FF
AA55,1,2,2140,5.3200,9.91E+02,-6.15E-02,-2.38E-02,7.04E-03,1.35E+00,8.17E-02,1,0,0,FF
AA55,1,2,2153,5.3600,9.97E+02,-6.25E-02,-2.28E-02,-1.17E+00,1.35E+00,5.63E-02,1,0,0,FF
AA55,1,2,2154,5.3600,9.98E+02,-6.26E-02,-2.27E-02,-1.25E+00,1.35E+00,5.36E-02,1,0,0,FF
AA55,1,2,2155,5.3600,9.98E+02,-6.26E-02,-2.25E-02,-1.33E+00,1.35E+00,5.08E-02,1,0,0,FF
AA55,1,2,2156,5.3600,9.99E+02,-6.27E-02,-2.24E-02,-1.40E+00,1.35E+00,4.79E-02,1,0,0,FF
