#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,51,409,3.7638225,122.7564242,19.06862639,0,2.995816717,3.778124377,1,0,0,FF
AA55,1,2,52,419,3.9501225,123.9924806,18.91970322,0,3.058325627,3.845882681,1,0,0,FF
AA55,1,2,53,429,4.1409225,125.1936615,18.7378648,0,3.120079941,3.911954053,1,0,0,FF
AA55,1,2,54,439,4.3362225,126.3595013,18.52349195,0,3.181064422,3.976309513,1,0,0,FF
AA55,1,2,55,449,4.5360225,127.4895509,18.27702199,0,3.241264023,4.038920832,1,1,0,FF
AA55,1,2,56,459,4.7403225,128.583378,17.99894785,0,3.300663891,4.099760547,1,1,0,FF
AA55,1,2,57,469,4.9491225,129.6405671,17.6898171,0,3.359249369,4.158801971,1,1,0,FF
AA55,1,2,58,479,5.1624225,130.6607196,17.35023087,0,3.417006003,4.216019207,1,1,0,FF
AA55,1,2,59,489,5.3802225,131.6434542,16.98084272,0,3.473919542,4.271387158,1,1,0,FF
AA55,1,2,60,499,5.6025225,132.5884069,16.58235735,0,3.529975943,4.324881538,1,0,0,FF
AA55,1,2,61,509,5.8293225,133.4952312,16.15552933,0,3.585161375,4.376478881,1,0,0,FF
AA55,1,2,62,519,6.0606225,134.3635979,15.7011616,0,3.639462222,4.426156557,1,0,0,FF
AA55,1,2,63,529,6.2964225,135.1931957,15.22010403,0,3.692865087,4.473892773,1,0,0,FF
AA55,1,2,64,539,6.5367225,135.983731,14.71325181,0,3.745356792,4.519666593,1,0,0,FF
AA55,1,2,65,549,6.7815225,136.7349281,14.18154379,0,3.796924386,4.563457937,1,1,0,FF
AA55,1,2,66,559,7.0308225,137.4465292,13.62596073,0,3.847555147,4.605247598,1,1,0,FF
AA55,1,2,67,569,7.2846225,138.1182946,13.04752356,0,3.89723658,4.645017245,1,1,0,FF
AA55,1,2,68,579,7.5429225,138.7500028,12.4472914,0,3.945956429,4.682749434,1,1,0,FF
AA55,1,2,69,589,7.8057225,139.3414502,11.82635973,0,3.993702672,4.718427614,1,1,0,FF
AA55,1,2,70,599,8.0730225,139.8924517,11.18585834,0,4.040463529,4.752036136,1,0,0,FF
AA55,1,2,71,609,8.3448225,140.4028404,10.52694927,0,4.086227462,4.783560258,1,0,0,FF
AA55,1,2,72,619,8.6211225,140.8724678,9.850824738,0,4.130983179,4.812986152,1,0,0,FF
AA55,1,2,73,629,8.9019225,141.3012036,9.158704954,0,4.174719638,4.840300911,1,0,0,FF
AA55,1,2,74,639,9.1872225,141.6889361,8.451835939,0,4.217426047,4.865492555,1,0,0,FF
AA55,1,2,75,649,9.4770225,142.0355718,7.731487275,0,4.25909187,4.888550033,1,1,0,FF
AA55,1,2,76,659,9.7713225,142.3410357,6.998949827,0,4.299706825,4.909463231,1,1,0,FF
AA55,1,2,77,669,10.0701225,142.6052712,6.255533432,0,4.339260892,4.928222976,1,1,0,FF
AA55,1,2,78,679,10.3734225,142.8282401,5.502564556,0,4.377744312,4.944821039,1,1,0,FF
AA55,1,2,79,689,10.6812225,143.0099225,4.74138393,0,4.415147588,4.959250141,1,1,0,FF
