#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,750,7399,235.7883558,5.700354293,-0.27422388,0,-4.049696434,1.049799304,0,1,0,FF
AA55,1,2,751,7409,236.1216892,5.630116427,-0.247809707,0,-4.003134047,0.947190999,0,0,0,FF
AA55,1,2,752,7419,236.4550225,5.559972015,-0.221100751,0,-3.955583947,0.844167224,0,1,0,FF
AA55,1,2,753,7429,236.7883558,5.489953238,-0.194146094,0,-3.907057865,0.740773169,0,0,0,FF
AA55,1,2,754,7439,237.1216892,5.420092063,-0.166995,0,-3.857567775,0.637054187,0,1,0,FF
AA55,1,2,755,7449,237.4550225,5.350420222,-0.139696826,0,-3.807125888,0.533055771,0,0,0,FF
AA55,1,2,756,7459,237.7883558,5.2809692,-0.11230093,0,-3.75574465,0.42882354,0,1,0,FF
AA55,1,2,757,7469,238.1216892,5.211770221,-0.084856583,0,-3.703436738,0.324403213,0,0,0,FF
AA55,1,2,758,7479,238.4550225,5.142854235,-0.05741288,0,-3.650215059,0.219840592,0,1,0,FF
AA55,1,2,759,7489,238.7883558,5.0742519,-0.030018654,0,-3.596092743,0.115181541,0,0,0,FF
AA55,1,2,760,7499,239.1216892,5.005993573,-0.002722385,0,-3.541083146,0.010471968,0,1,0,FF
AA55,1,2,761,7509,239.4550225,4.938109296,0.02442788,0,-3.485199839,-0.094242199,0,0,0,FF
AA55,1,2,762,7519,239.7883558,4.870628779,0.051384616,0,-3.428456611,-0.198915027,0,1,0,FF
AA55,1,2,763,7529,240.1216892,4.80358139,0.078100902,0,-3.370867463,-0.303500605,0,0,0,FF
AA55,1,2,764,7539,240.4550225,4.736996144,0.104530503,0,-3.312446603,-0.407953058,0,1,0,FF
AA55,1,2,765,7549,240.7883558,4.670901686,0.130627949,0,-3.253208448,-0.512226569,0,0,0,FF
AA55,1,2,766,7559,241.1216892,4.605326281,0.156348612,0,-3.193167611,-0.6162754,0,1,0,FF
AA55,1,2,767,7569,241.4550225,4.540297803,0.181648787,0,-3.132338908,-0.720053913,0,0,0,FF
AA55,1,2,768,7579,241.7883558,4.475843722,0.206485762,0,-3.070737348,-0.823516586,0,1,0,FF
AA55,1,2,769,7589,242.1216892,4.41199109,0.23081789,0,-3.008378129,-0.926618038,0,0,0,FF
AA55,1,2,770,7599,242.4550225,4.348766535,0.254604661,0,-2.945276638,-1.029313044,0,1,0,FF
AA55,1,2,771,7609,242.7883558,4.286196245,0.277806768,0,-2.881448444,-1.131556559,0,0,0,FF
AA55,1,2,772,7619,243.1216892,4.224305961,0.300386172,0,-2.816909295,-1.233303737,0,1,0,FF
AA55,1,2,773,7629,243.4550225,4.163120962,0.322306162,0,-2.751675116,-1.334509947,0,0,0,FF
AA55,1,2,774,7639,243.7883558,4.102666061,0.34353142,0,-2.685762003,-1.435130796,0,1,0,FF
AA55,1,2,775,7649,244.1216892,4.042965589,0.364028069,0,-2.619186218,-1.53512215,0,0,0,FF
AA55,1,2,776,7659,244.4550225,3.984043386,0.383763735,0,-2.551964188,-1.634440148,0,1,0,FF
AA55,1,2,777,7669,244.7883558,3.925922797,0.402707591,0,-2.484112499,-1.733041227,0,0,0,FF
AA55,1,2,778,7679,245.1216892,3.868626658,0.42083041,0,-2.415647893,-1.830882137,0,1,0,FF
AA55,1,2,779,7689,245.4550225,3.812177285,0.438104603,0,-2.346587261,-1.927919961,0,0,0,FF
AA55,1,2,780,7699,245.7883558,3.756596474,0.454504265,0,-2.276947644,-2.024112136,0,1,0,FF
AA55,1,2,781,7709,246.1216892,3.701905483,0.470005212,0,-2.206746225,-2.119416469,0,0,0,FF
AA55,1,2,782,7719,246.4550225,3.648125031,0.484585012,0,-2.136000324,-2.213791155,0,1,0,FF
